export_id,brand,title,type,sex,volume,ean_raw,ean,stock,price,tester,shade,coverage,image_url,cdn_file,scraped_file,brasty_file
5,4711,Original  Without Spray,Eau de Cologne,UNI,200 ml,4011700740062,4011700740062,84,"11,23",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/B1920.jpg?v=1740624043,,,out_of_stock/4011700740062.jpg
7,4711,Original  Without Spray,Eau de Cologne,M,300 ml,4011700740055,4011700740055,305,"13,21",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/H83851.jpg?v=1740623763,,,out_of_stock/4011700740055.jpg
11,Acqua di Parma,Colonia,Eau de Cologne,UNI,100 ml,8028713000096,8028713000096,175,"52,68",0,,our_cdn_file,https://images.prinscosmetic.eu/8028713000096.jpg,8028713000096.jpg,,in_stock/8028713000096.jpg
12,Acqua di Parma,Colonia,Eau de Cologne,UNI,50 ml,8028713000089,8028713000089,2,"42,21",0,,our_cdn_file,https://images.prinscosmetic.eu/8028713000089.jpg,8028713000089.jpg,,out_of_stock/8028713000089.jpg
78,Antonio Puig,Agua Brava,Eau de Cologne,M,100 ml,8411061401705,8411061401705,5,"8,91",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/V101103.jpg?v=1740617132,,,in_stock/8411061401705.jpg
80,Antonio Puig,Agua Quorum,Eau de Toilette,M,100 ml,8411061561904,8411061561904,5,"9,45",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/Q91092.jpg?v=1740617143,,,
81,Antonio Puig,Quorum,Eau de Toilette,M,100 ml,8411061411919,8411061411919,2,"8,91",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/Q2154.jpg?v=1740617146,,,
97,Azzaro,Chrome,Eau de Toilette,M,100 ml,3351500020409,3351500020409,23,"33,67",0,,brasty_dump,,,,in_stock/3351500020409.jpg
153,Benetton,Hot,Eau de Toilette,W,100 ml,715387003000,715387003000,16,"5,95",0,,no_image_anywhere,,,,
188,Britney Spears,Fantasy,Eau de Parfum,W,100 ml,7640372090037,7640372090037,16,"14,86",0,,no_image_anywhere,,,,
194,Burberry,Brit   For Men,Eau de Toilette,M,50 ml,3386463023624,3386463023624,11,"19,51",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3614226905161-9.jpg?v=1671870790,,,
200,Burberry,Brit for Her,Eau de Toilette,W,100 ml,5045493535368,5045493535368,27,"24,23",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3614226905253-9.jpg?v=1673061437,,,
206,Burberry,Brit for Her,Eau de Parfum,W,100 ml,3614226904973,3614226904973,56,"27,90",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/B46365.jpg?v=1740609537,,,
209,Burberry,Brit   For Men,Eau de Toilette,M,100 ml,5045493535429,5045493535429,39,"25,39",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3614226905154-9.jpg?v=1671870783,,,
220,Burberry,London,Eau de Parfum,W,50 ml,3614226905192,3614226905192,132,"18,20",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3614226905192-9.jpg?v=1671881632,,,out_of_stock/3614226905192.jpg
222,Burberry,London,Eau de Parfum,W,100 ml,3614226905185,3614226905185,1000,"25,16",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3614226905185-9.jpg?v=1671881656,,,out_of_stock/3614226905185.jpg
227,Burberry,For Women,Eau de Parfum,W,100 ml,3614226905666,3614226905666,322,"27,36",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3614226905666-9.jpg?v=1671870850,,,
228,Burberry,For Women,Eau de Parfum,W,50 ml,3614226905697,3614226905697,11,"18,98",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/B6585.jpg?v=1740609556,,,in_stock/3614226905697.jpg
232,Burberry,For Men,Eau de Toilette,M,50 ml,3614226905789,3614226905789,2,"19,17",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3614226905789-9.jpg?v=1671870808,,,
233,Burberry,For Men,Eau de Toilette,M,100 ml,3386460080019,3386460080019,256,"21,17",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3614226905758-9.jpg?v=1671870801,,,back_in_stock/3386460080019.jpg
241,Burberry,Touch For Women,Eau de Parfum,W,50 ml,5045252649107,5045252649107,22,"18,04",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/H553.jpg?v=1740609611,,,
242,Burberry,Touch For Women,Eau de Parfum,W,100 ml,3614226905000,3614226905000,20,"24,37",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/R224.jpg?v=1740609605,,,in_stock/3614226905000.jpg
252,Burberry,Weekend For Women,Eau de Parfum,W,100 ml,5045252667484,5045252667484,790,"24,33",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3614226905284-9.jpg?v=1671870757,,,
259,Burberry,Weekend For Men,Eau de Toilette,M,50 ml,5045252667606,5045252667606,9,"16,27",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3614227748484-9.jpg?v=1673061459,,,in_stock/5045252667606.jpg
260,Burberry,Weekend For Men,Eau de Toilette,M,100 ml,3386463402818,3386463402818,3,"21,11",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3614227748446-9.jpg?v=1672433007,,,in_stock/3386463402818.jpg
368,Cacharel,Amor Amor,Eau de Toilette,W,30 ml,3360373063697,3360373063697,5,"12,18",0,,brasty_dump,,,,out_of_stock/3360373063697.jpg
369,Cacharel,Amor Amor,Eau de Toilette,W,50 ml,3360373063703,3360373063703,24,"17,59",0,,brasty_dump,,,,in_stock/3360373063703.jpg
370,Cacharel,Amor Amor,Eau de Toilette,W,100 ml,3360373063680,3360373063680,1,"26,30",0,,brasty_dump,,,,in_stock/3360373063680.jpg
402,Cacharel,Eden,Eau de Parfum,W,30 ml,3360373048861,3360373048861,43,"15,53",0,,brasty_dump,,,,in_stock/3360373048861.jpg
403,Cacharel,Eden,Eau de Parfum,W,50 ml,3360373048878,3360373048878,40,"22,18",0,,brasty_dump,,,,in_stock/3360373048878.jpg
417,Cacharel,Noa,Eau de Toilette,W,100 ml,3360373016358,3360373016358,9,"22,71",0,,brasty_dump,,,,in_stock/3360373016358.jpg
448,Calvin Klein,CK Be,Eau de Toilette,UNI,50 ml,88300604685,88300604685,102,"9,98",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/D06121.jpg?v=1740622942,,,in_stock/0088300604685.jpg
450,Calvin Klein,CK Be,Eau de Toilette,UNI,100 ml,88300104406,88300104406,1,"16,02",0,,brasty_dump,,,,in_stock/0088300104406.jpg
456,Calvin Klein,Contradiction For Men,Eau de Toilette,M,100 ml,88300000319,88300000319,50,"15,80",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/J7181.jpg?v=1740617642,,,in_stock/0088300000319.jpg
462,Calvin Klein,Contradiction,Eau de Parfum,W,100 ml,88300602513,88300602513,2,"17,71",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/L7252.jpg?v=1740609726,,,
470,Calvin Klein,Escape,Eau de Parfum,W,100 ml,88300608409,88300608409,199,"18,12",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/Z3434.jpg?v=1740609729,,,in_stock/0088300608409.jpg
472,Calvin Klein,Escape For Men,Eau de Toilette,M,50 ml,88300600502,88300600502,41,"15,69",0,,our_cdn_file,https://images.prinscosmetic.eu/88300600502.jpg,88300600502.jpg,,
474,Calvin Klein,Escape For Men,Eau de Toilette,M,100 ml,88300100514,88300100514,6,"16,04",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/088300100514-9.jpg?v=1671880712,,,in_stock/0088300100514.jpg
483,Calvin Klein,Eternity,Eau de Parfum,W,100 ml,88300601400,88300601400,1000,"24,75",0,,our_cdn_file,https://images.prinscosmetic.eu/88300601400.jpg,88300601400.jpg,,in_stock/088300601400.jpg
485,Calvin Klein,Eternity   For Men,Eau de Toilette,M,30 ml,88300605385,88300605385,1,"14,72",0,,brasty_dump,,,,in_stock/088300605385.jpg
486,Calvin Klein,Eternity   For Men,Eau de Toilette,M,50 ml,88300605309,88300605309,43,"18,75",0,,our_cdn_file,https://images.prinscosmetic.eu/0088300605309.jpg,0088300605309.jpg,,in_stock/0088300605309.jpg
487,Calvin Klein,Eternity   For Men,Deodorant,M,75 ml,88300605705,88300605705,282,"7,79",0,,override_url,https://www.oceanfragrances.com/Foto/0088300605705.jpg,,,
491,Calvin Klein,Eternity   For Men,Eau de Toilette,M,200 ml,88300190928,88300190928,130,"34,12",0,,brasty_dump,,,,out_of_stock/0088300190928.jpg
496,Calvin Klein,Eternity   For Men,Eau de Toilette,M,100 ml,88300105519,88300105519,249,"22,82",0,,our_cdn_file,https://images.prinscosmetic.eu/88300105519.jpg,88300105519.jpg,,out_of_stock/0088300105519.jpg
506,Calvin Klein,Eternity Moment,Eau de Parfum,W,100 ml,88300139507,88300139507,56,"17,86",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/V61116.jpg?v=1740609764,,,
508,Calvin Klein,Eternity Moment,Eau de Parfum,W,30 ml,88300156009,88300156009,2128,"7,51",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/N43211.jpg?v=1740609767,,,in_stock/0088300156009.jpg
527,Calvin Klein,Euphoria,Eau de Toilette,M,100 ml,88300178278,88300178278,230,"21,38",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/088300178278-9.jpg?v=1673063959,,,in_stock/088300178278.jpg
528,Calvin Klein,Euphoria,Deodorant,M,75 ml,88300178445,88300178445,373,"6,64",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/B96492.jpg?v=1740634527,,,in_stock/088300178445.jpg
530,Calvin Klein,Euphoria,Eau de Toilette,M,50 ml,88300178315,88300178315,440,"14,46",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/Y0408.jpg?v=1740617707,,,in_stock/0088300178315.jpg
532,Calvin Klein,Obsession   For Men,Deodorant,M,75 ml,88300606702,88300606702,16,"6,33",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/088300606702-1.jpg?v=1673063971,,,in_stock/088300606702.jpg
534,Calvin Klein,Obsession,Eau de Parfum,W,50 ml,88300603305,88300603305,20,"14,05",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/L300.jpg?v=1740609801,,,
535,Calvin Klein,Obsession,Eau de Parfum,W,30 ml,88300603084,88300603084,18,"13,43",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/088300603084-9.jpg?v=1671881011,,,in_stock/0088300603084.jpg
536,Calvin Klein,Obsession   For Men,Eau de Toilette,M,125 ml,88300606511,88300606511,11,"15,04",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/M0428.jpg?v=1740617722,,,
537,Calvin Klein,Obsession   For Men,Eau de Toilette,M,75 ml,88300606504,88300606504,31,"13,05",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/B6516.jpg?v=1740617729,,,
540,Calvin Klein,Obsession,Eau de Parfum,W,100 ml,88300603404,88300603404,24,"14,48",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/088300103409-9.jpg?v=1671881003,,,in_stock/088300603404.jpg
545,Calvin Klein,Obsession Night,Eau de Parfum,W,100 ml,88300150410,88300150410,1,"15,80",0,,brasty_dump,,,,in_stock/088300150410.jpg
550,Calvin Klein,Obsession Night  For Men,Eau de Toilette,M,125 ml,88300150458,88300150458,181,"16,39",0,,brasty_dump,,,,in_stock/0088300150458.jpg
553,Calvin Klein,CK One,Deodorant,UNI,75 ml,88300108978,88300108978,375,"6,45",0,,our_cdn_file,https://images.prinscosmetic.eu/88300108978.jpg,88300108978.jpg,,in_stock/0088300108978.jpg
554,Calvin Klein,CK One,Eau de Toilette,UNI,50 ml,88300607686,88300607686,52,"12,10",0,,override_url,https://images.prinscosmetic.eu/0088300107681.jpg,,,
557,Calvin Klein,CK One,Eau de Toilette,UNI,100 ml,3607343811835,3607343811835,9,"17,25",0,,our_cdn_file,https://images.prinscosmetic.eu/3607343811835.jpg,3607343811835.jpg,,
571,Calvin Klein,Truth,Eau de Parfum,W,100 ml,88300049493,88300049493,66,"20,89",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/B6582.jpg?v=1740609811,,,
582,Calvin Klein,Truth,Eau de Toilette,M,100 ml,88300073627,88300073627,131,"17,12",0,,our_cdn_file,https://images.prinscosmetic.eu/0088300073627.jpg,0088300073627.jpg,,in_stock/0088300073627.jpg
601,Carolina Herrera,212 NYC Men,Eau de Toilette,M,100 ml,8411061341605,8411061341605,267,"45,18",0,,no_image_anywhere,,,,
602,Carolina Herrera,212 NYC Men,Eau de Toilette,M,50 ml,8411061341704,8411061341704,43,"36,30",0,,no_image_anywhere,,,,
605,Carolina Herrera,212 NYC Men,Deodorant,M,75 ml,8411061347508,8411061347508,30,"12,21",0,,override_url,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/8411061347508.webp,,,in_stock/8411061347508.jpg
606,Carolina Herrera,212 NYC Men,Deodorant,M,150 ml,8411061347003,8411061347003,40,"15,27",0,,brasty_dump,,,,out_of_stock/8411061347003.jpg
607,Carolina Herrera,212 NYC,Eau de Toilette,W,100 ml,8411061251607,8411061251607,503,"49,56",0,,brasty_dump,,,,in_stock/8411061251607.jpg
608,Carolina Herrera,212 NYC,Eau de Toilette,W,60 ml,8411061251706,8411061251706,148,"38,87",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/8411061894026-9.jpg?v=1671873158,,,in_stock/8411061251706.jpg
631,Carolina Herrera,Chic,Eau de Toilette,M,60 ml,8411061311707,8411061311707,27,"21,91",0,,no_image_anywhere,,,,
636,Carolina Herrera,Chic,Eau de Parfum,W,80 ml,8411061071601,8411061071601,67,"32,14",0,,brasty_dump,,,,in_stock/8411061071601.jpg
647,Cartier,Déclaration,Eau de Toilette,M,100 ml,3432240506764,3432240506764,48,"54,52",0,,override_url,https://images.prinscosmetic.eu/3432240002808.jpg,,,
648,Cartier,Déclaration,Eau de Toilette,M,50 ml,3432240506771,3432240506771,108,"39,34",0,,no_image_anywhere,,,,
679,Cartier,Pasha De Cartier,Eau de Toilette,M,100 ml,3432240000989,3432240000989,35,"49,97",0,,our_cdn_file,https://images.prinscosmetic.eu/3432240000989.jpg,3432240000989.jpg,,in_stock/3432240000989.jpg
694,Chanel,Allure,Eau de Toilette,W,50 ml,3145891124507,3145891124507,9,"81,12",0,,brasty_dump,,,,in_stock/3145891124507.jpg
696,Chanel,Allure,Eau de Parfum,W,50 ml,3145891124309,3145891124309,8,"93,94",0,,brasty_dump,,,,in_stock/3145891124309.jpg
698,Chanel,Allure,Eau de Parfum,W,35 ml,3145891124408,3145891124408,3,"70,51",0,,brasty_dump,,,,in_stock/3145891124408.jpg
702,Chanel,Allure Homme,Eau de Toilette,M,100 ml,3145891214604,3145891214604,17,"103,62",0,,brasty_dump,,,,in_stock/3145891214604.jpg
704,Chanel,Allure Homme,Deodorant,M,75 ml,3145891217001,3145891217001,1,"33,01",0,,brasty_dump,,,,out_of_stock/3145891217001.jpg
705,Chanel,Allure Homme,Eau de Toilette,M,50 ml,3145891214505,3145891214505,27,"73,84",0,,brasty_dump,,,,out_of_stock/3145891214505.jpg
706,Chanel,Allure Sensuelle,Eau de Parfum,W,50 ml,3145891297201,3145891297201,2,"88,93",0,,brasty_dump,,,,in_stock/3145891297201.jpg
708,Chanel,Allure Sensuelle,Eau de Parfum,W,100 ml,3145891297300,3145891297300,14,"124,56",0,,brasty_dump,,,,in_stock/3145891297300.jpg
723,Chanel,Chance,Eau de Parfum,W,50 ml,3145891264203,3145891264203,4,"97,68",0,,brasty_dump,,,,in_stock/3145891264203.jpg
724,Chanel,Chance  Twist and Spray,Eau de Toilette,W,3x20 ml,3145891261004,3145891261004,1,"103,10",0,,brasty_dump,,,,in_stock/3145891261004.jpg
727,Chanel,Coco  Refill,Eau de Parfum,W,60 ml,3145891135510,3145891135510,8,"85,83",0,,brasty_dump,,,,in_stock/3145891135510.jpg
730,Chanel,Coco,Eau de Toilette,W,100 ml,3145891234602,3145891234602,1,"107,31",0,,brasty_dump,,,,in_stock/3145891234602.jpg
734,Chanel,Coco Mademoiselle,Eau de Parfum,W,100 ml,3145891165203,3145891165203,20,"137,78",0,,brasty_dump,,,,in_stock/3145891165203.jpg
737,Chanel,Coco Mademoiselle,Eau de Parfum,W,50 ml,3145891164206,3145891164206,107,"100,41",0,,brasty_dump,,,,back_in_stock/3145891164206.jpg
738,Chanel,Coco Mademoiselle,Eau de Toilette,W,100 ml,3145891164602,3145891164602,9,"112,23",0,,brasty_dump,,,,in_stock/3145891164602.jpg
741,Chanel,Coco Mademoiselle  Refill,Eau de Toilette,W,3x20 ml,3145891160406,3145891160406,52,"77,77",0,,brasty_dump,,,,in_stock/3145891160406.jpg
745,Chanel,Égoïste Pour Homme,Eau de Toilette,M,100 ml,3145891144604,3145891144604,4,"91,22",0,,brasty_dump,,,,in_stock/3145891144604.jpg
751,Chanel,Platinum Égoïste Pour Homme,Eau de Toilette,M,50 ml,3145891244502,3145891244502,2,"69,66",0,,brasty_dump,,,,out_of_stock/3145891244502.jpg
792,Chopard,Wish,Eau de Parfum,W,75 ml,3414208006349,3414208006349,1432,"8,95",1,,no_image_anywhere,,,,
793,Chopard,Wish,Eau de Parfum,W,30 ml,7640177366153,7640177366153,7,"14,14",0,,no_image_anywhere,,,,
855,Dior,Eau Sauvage,Eau de Toilette,M,100 ml,3348900627499,3348900627499,52,"75,04",0,,no_image_anywhere,,,,
862,Dior,Fahrenheit,Eau de Toilette,M,200 ml,3348900147324,3348900147324,89,"109,48",0,,brasty_dump,,,,in_stock/3348900147324.jpg
870,Dior,Fahrenheit,Eau de Toilette,M,50 ml,3348900012189,3348900012189,13,"57,40",0,,brasty_dump,,,,in_stock/3348900012189.jpg
871,Dior,Fahrenheit,Eau de Toilette,M,100 ml,3348900012219,3348900012219,27,"74,29",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3348900012219-9.jpg?v=1671871101,,,in_stock/3348900012219.jpg
898,Dior,Dior Homme 2020,Eau de Toilette,M,100 ml,3348901419147,3348901419147,70,"71,76",0,,our_cdn_file,https://images.prinscosmetic.eu/3348901419147.jpg,3348901419147.jpg,,in_stock/3348901419147.jpg
900,Dior,Dior Homme 2020,Eau de Toilette,M,50 ml,8595562260235,8595562260235,37,"48,47",0,,no_image_anywhere,,,,
908,Dior,J'adore,Eau de Parfum,W,50 ml,3348900417885,3348900417885,18,"86,18",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/F2751.jpg?v=1740610116,,,in_stock/3348900417885.jpg
940,Dior,Poison,Eau de Toilette,W,50 ml,3348900011632,3348900011632,4,"71,79",0,,brasty_dump,,,,in_stock/3348900011632.jpg
941,Dior,Poison,Eau de Toilette,W,100 ml,3348900011687,3348900011687,11,"89,35",0,,our_cdn_file,https://images.prinscosmetic.eu/3348900011687.jpg,3348900011687.jpg,,in_stock/3348900011687.jpg
946,Dior,Hypnotic Poison,Eau de Toilette,W,50 ml,3348900378575,3348900378575,13,"62,61",0,,brasty_dump,,,,in_stock/3348900378575.jpg
948,Dior,Hypnotic Poison,Eau de Toilette,W,100 ml,3348900425309,3348900425309,2,"87,14",0,,brasty_dump,,,,in_stock/3348900425309.jpg
989,Clinique,Happy For Men,Eau de Cologne,M,50 ml,20714080303,20714080303,116,"15,54",0,,our_cdn_file,https://images.prinscosmetic.eu/20714080303.jpg,20714080303.jpg,,in_stock/020714080303.jpg
994,Clinique,Happy,Eau de Parfum,W,50 ml,20714052959,20714052959,24,"13,83",0,,our_cdn_file,https://images.prinscosmetic.eu/20714052959.jpg,20714052959.jpg,,out_of_stock/0020714052959.jpg
995,Clinique,Happy,Eau de Parfum,W,30 ml,20714997298,20714997298,66,"11,31",0,,our_cdn_file,https://images.prinscosmetic.eu/20714997298.jpg,20714997298.jpg,,out_of_stock/0020714997298.jpg
1001,Clinique,Happy Heart,Eau de Parfum,W,100 ml,20714170486,20714170486,450,"16,39",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/Y65568.jpg?v=1740610275,,,
1020,Cuba,Black,Eau de Toilette,M,35 ml,5425017732150,5425017732150,163,"2,26",0,,brasty_dump,,,,in_stock/5425017732150.jpg
1022,Cuba,Blue,Eau de Toilette,M,100 ml,5425017732396,5425017732396,137,"3,36",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/V791202.jpg?v=1740618169,,,in_stock/5425017732396.jpg
1023,Cuba,Brown,Eau de Toilette,M,35 ml,5425017732181,5425017732181,127,"2,26",0,,brasty_dump,,,,in_stock/5425017732181.jpg
1026,Cuba,Gold,Eau de Toilette,M,100 ml,5425017732389,5425017732389,1152,"3,37",0,,our_cdn_file,https://images.prinscosmetic.eu/5425017732389.jpg,5425017732389.jpg,,out_of_stock/5425017732389.jpg
1027,Cuba,Green,Eau de Toilette,M,35 ml,5425017732174,5425017732174,98,"2,26",0,,brasty_dump,,,,in_stock/5425017732174.jpg
1030,Cuba,Jungle Snake,Eau de Parfum,W,100 ml,5425017732488,5425017732488,216,"3,37",0,,brasty_dump,,,,in_stock/5425017732488.jpg
1031,Cuba,Jungle Tiger,Eau de Parfum,W,100 ml,5425017732471,5425017732471,104,"3,37",0,,our_cdn_file,https://images.prinscosmetic.eu/5425017732471.jpg,5425017732471.jpg,,out_of_stock/5425017732471.jpg
1032,Cuba,Jungle Zebra,Eau de Parfum,W,100 ml,5425017732464,5425017732464,30,"3,37",0,,brasty_dump,,,,in_stock/5425017732464.jpg
1048,Davidoff,Cool Water   Woman,Eau de Toilette,W,50 ml,3414202011769,3414202011769,32,"11,08",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/G02615.jpg?v=1740610481,,,in_stock/3414202011769.jpg
1055,Davidoff,Cool Water   Woman,Eau de Toilette,W,100 ml,3414202011752,3414202011752,44,"17,24",0,,brasty_dump,,,,in_stock/3414202011752.jpg
1056,Davidoff,Cool Water,Eau de Toilette,M,75 ml,3414202000565,3414202000565,58,"14,72",0,,our_cdn_file,https://images.prinscosmetic.eu/3414202000565.jpg,3414202000565.jpg,,out_of_stock/3414202000565.jpg
1057,Davidoff,Cool Water   Woman,Eau de Toilette,W,30 ml,3414202011820,3414202011820,29,"9,13",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3414202011820-9.jpg?v=1673063466,,,
1062,Davidoff,Cool Water,Deodorant,M,70 g,3607342727120,3607342727120,5,"6,10",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/W15830.jpg?v=1740634570,,,
1143,Davidoff,Zino,Deodorant,M,75 ml,3414202000312,3414202000312,11,"5,52",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/M818429.jpg?v=1740634578,,,in_stock/3414202000312.jpg
1186,DKNY,Be Delicious,Eau de Parfum,W,50 ml,85715004185,85715004185,302,"22,88",0,,our_cdn_file,https://images.prinscosmetic.eu/85715004185.jpg,85715004185.jpg,,
1237,Dolce&Gabbana,Femme,Eau de Toilette,W,100 ml,737052074610,737052074610,1,"44,45",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/737052074610-9.jpg?v=1671872562,,,in_stock/0737052074610.jpg
1246,Dolce&Gabbana,Light Blue,Eau de Toilette,W,50 ml,8057971180349,8057971180349,95,"25,38",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3423473020264-9.jpg?v=1673061826,,,
1260,Dolce&Gabbana,Light Blue,Eau de Toilette,W,25 ml,8057971180332,8057971180332,1207,"18,63",0,,our_cdn_file,https://images.prinscosmetic.eu/8057971180332.jpg,8057971180332.jpg,,
1268,Dolce&Gabbana,Pour Homme,Eau de Toilette,M,125 ml,737052074450,737052074450,91,"38,19",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3423473020776-9.jpg?v=1671966348,,,in_stock/0737052074450.jpg
1278,Dolce&Gabbana,Pour Homme,Eau de Toilette,M,75 ml,737052074443,737052074443,405,"30,98",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/products/3423473020783-9.jpg?v=1672847221,,,in_stock/737052074443.jpg
1286,Dolce&Gabbana,The One,Eau de Parfum,W,50 ml,3423473020998,3423473020998,160,"38,75",0,,our_cdn_file,https://images.prinscosmetic.eu/3423473020998.jpg,3423473020998.jpg,,in_stock/3423473020998.jpg
1287,Dolce&Gabbana,The One,Eau de Parfum,W,75 ml,8057971180493,8057971180493,249,"47,18",0,,no_image_anywhere,,,,
1289,Dolce&Gabbana,The One,Eau de Parfum,W,30 ml,8057971180479,8057971180479,19,"27,87",0,,override_url,https://images.prinscosmetic.eu/3423473020981.jpg,,,
1303,Dunhill,Desire,Eau de Toilette,M,100 ml,85715801067,85715801067,386,"16,79",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/J9081.jpg?v=1740618512,,,out_of_stock/085715801067.jpg
1312,Dunhill,Desire Blue,Eau de Toilette,M,100 ml,3139420625016,3139420625016,30,"17,04",0,,no_image_anywhere,,,,
1315,Dunhill,Edition,Eau de Toilette,M,100 ml,4035773552513,4035773552513,153,"17,96",0,,override_url,https://images.prinscosmetic.eu/085715804013.jpg,,,
1340,Elizabeth Arden,5th Avenue,Deodorant,W,150 ml,85805759605,85805759605,1190,"4,24",0,,our_cdn_file,https://images.prinscosmetic.eu/85805759605.jpg,85805759605.jpg,,out_of_stock/085805759605.jpg
1345,Elizabeth Arden,5th Avenue,Eau de Parfum,W,75 ml,85805390501,85805390501,20,"12,66",0,,our_cdn_file,https://images.prinscosmetic.eu/85805390501.jpg,85805390501.jpg,,in_stock/0085805390501.jpg
1346,Elizabeth Arden,5th Avenue,Eau de Parfum,W,125 ml,85805390600,85805390600,429,"15,54",0,,our_cdn_file,https://images.prinscosmetic.eu/85805390600.jpg,85805390600.jpg,,in_stock/0085805390600.jpg
1347,Elizabeth Arden,5th Avenue,Eau de Parfum,W,30 ml,85805390402,85805390402,316,"7,94",0,,our_cdn_file,https://images.prinscosmetic.eu/85805390402.jpg,85805390402.jpg,,in_stock/085805390402.jpg
1354,Elizabeth Arden,Beauty,Eau de Parfum,W,50 ml,85805785147,85805785147,16,"8,24",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/L572.jpg?v=1740611097,,,
1358,Elizabeth Arden,Beauty,Eau de Parfum,W,100 ml,85805785345,85805785345,48,"10,63",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/V1620.jpg?v=1740611090,,,
1369,Elizabeth Arden,Green Tea,Eau de Toilette,W,100 ml,858059070068,858059070068,14,"7,28",1,,no_image_anywhere,,,,
1370,Elizabeth Arden,Green Tea,Eau de Toilette,W,30 ml,85805763749,85805763749,29,"5,92",0,,our_cdn_file,https://images.prinscosmetic.eu/85805763749.jpg,85805763749.jpg,,out_of_stock/0085805763749.jpg
1382,Elizabeth Arden,Provocative Woman,Eau de Parfum,W,100 ml,85805004675,85805004675,7,"15,07",0,,override_url,https://cdn.shopify.com/s/files/1/0679/9792/5684/files/U5842.jpg?v=1740611207,,,in_stock/0085805004675.jpg
